Treatment,Gene,Rep,Sex,Age
18C/Std,Control,44,Female,143
18C/Std,Control,45,Female,133
18C/Std,Control,46,Female,147
18C/Std,Control,47,Female,168
18C/Std,Control,48,Female,147
18C/Std,Control,3,Male,140
18C/Std,Control,4,Male,119
18C/Std,Control,5,Male,135
18C/Std,Control,6,Male,119
18C/Std,Control,8,Male,92
18C/Std,Control,9,Male,130
18C/Std,Control,10,Male,14
18C/Std,Control,11,Male,84
18C/Std,Control,13,Male,147
18C/Std,Control,14,Male,23
18C/Std,Control,15,Male,119
18C/Std,Control,16,Male,122
18C/Std,Control,17,Male,168
18C/Std,Control,18,Male,151
18C/Std,Control,19,Male,147
18C/Std,Control,20,Male,140
18C/Std,Control,21,Male,114
18C/Std,Control,22,Male,136
18C/Std,Control,23,Male,154
18C/Std,Control,24,Male,133
18C/Std,Control,25,Male,119
18C/Std,Control,26,Male,119
18C/Std,Control,30,Male,168
18C/Std,Control,31,Male,105
18C/Std,Control,32,Male,147
18C/Std,Control,33,Male,98
18C/Std,Control,34,Male,133
18C/Std,Control,35,Male,51
18C/Std,Control,36,Male,114
18C/Std,Control,37,Male,112
18C/Std,Control,40,Male,112
18C/Std,Control,41,Male,51
18C/Std,Control,43,Male,77
18C/Std,Control,44,Male,154
18C/Std,Control,46,Male,178
18C/Std,Control,47,Male,157
18C/Std,Control,48,Male,35
18C/Std,Control,1,Male,133
18C/Std,Control,2,Male,120
18C/Std,Control,3,Male,147
18C/Std,Control,4,Male,121
18C/Std,Control,5,Male,158
18C/Std,Control,6,Male,126
18C/Std,Control,8,Male,168
18C/Std,Control,9,Male,140
18C/Std,Control,10,Male,72
18C/Std,Control,11,Male,126
18C/Std,Control,13,Male,162
18C/Std,Control,15,Male,141
18C/Std,Control,16,Male,154
18C/Std,Control,17,Male,168
18C/Std,Control,18,Male,182
18C/Std,Control,19,Male,147
18C/Std,Control,20,Male,149
18C/Std,Control,21,Male,154
18C/Std,Control,22,Male,142
18C/Std,Control,23,Male,154
18C/Std,Control,24,Male,133
18C/Std,Control,25,Male,144
18C/Std,Control,26,Male,119
18C/Std,Control,27,Male,140
18C/Std,Control,28,Male,189
18C/Std,Control,29,Male,143
18C/Std,Control,30,Male,169
18C/Std,Control,31,Male,140
18C/Std,Control,32,Male,177
18C/Std,Control,33,Male,109
18C/Std,Control,34,Male,140
18C/Std,Control,35,Male,163
18C/Std,Control,36,Male,133
18C/Std,Control,37,Male,119
18C/Std,Control,38,Male,133
18C/Std,Control,39,Male,121
18C/Std,Control,40,Male,147
18C/Std,Control,41,Male,91
18C/Std,Control,42,Male,84
18C/Std,Control,43,Male,140
18C/Std,Control,44,Male,189
18C/Std,Control,45,Male,175
18C/Std,Control,46,Male,178
18C/Std,Control,47,Male,163
18C/Std,Control,48,Male,140
18C/Std,Control,1,Male,144
18C/Std,Control,2,Male,129
18C/Std,Control,3,Male,168
18C/Std,Control,4,Male,158
18C/Std,Control,5,Male,191
18C/Std,Control,8,Male,178
18C/Std,Control,9,Male,142
18C/Std,Control,10,Male,158
18C/Std,Control,11,Male,161
18C/Std,Control,13,Male,163
18C/Std,Control,14,Male,127
18C/Std,Control,15,Male,147
18C/Std,Control,16,Male,179
18C/Std,Control,17,Male,190
18C/Std,Control,18,Male,190
18C/Std,Control,19,Male,169
18C/Std,Control,20,Male,154
18C/Std,Control,21,Male,196
18C/Std,Control,22,Male,161
18C/Std,Control,23,Male,189
18C/Std,Control,24,Male,182
18C/Std,Control,25,Male,149
18C/Std,Control,26,Male,128
18C/Std,Control,27,Male,154
18C/Std,Control,28,Male,189
18C/Std,Control,29,Male,168
18C/Std,Control,30,Male,182
18C/Std,Control,31,Male,155
18C/Std,Control,32,Male,179
18C/Std,Control,33,Male,112
18C/Std,Control,34,Male,144
18C/Std,Control,35,Male,163
18C/Std,Control,37,Male,147
18C/Std,Control,38,Male,162
18C/Std,Control,39,Male,123
18C/Std,Control,40,Male,147
18C/Std,Control,41,Male,98
18C/Std,Control,42,Male,128
18C/Std,Control,43,Male,154
18C/Std,Control,44,Male,189
18C/Std,Control,45,Male,176
18C/Std,Control,47,Male,164
18C/Std,Control,48,Male,161
18C/Std,Doa,3,Female,154
18C/Std,Doa,4,Female,161
18C/Std,Doa,5,Female,80
18C/Std,Doa,7,Female,148
18C/Std,Doa,8,Female,71
18C/Std,Doa,9,Female,140
18C/Std,Doa,14,Female,130
18C/Std,Doa,16,Female,149
18C/Std,Doa,17,Female,109
18C/Std,Doa,20,Female,112
18C/Std,Doa,25,Female,116
18C/Std,Doa,26,Female,105
18C/Std,Doa,27,Female,142
18C/Std,Doa,29,Female,128
18C/Std,Doa,30,Female,154
18C/Std,Doa,31,Female,91
18C/Std,Doa,33,Female,21
18C/Std,Doa,34,Female,100
18C/Std,Doa,35,Female,170
18C/Std,Doa,36,Female,151
18C/Std,Doa,37,Female,151
18C/Std,Doa,46,Female,109
18C/Std,Doa,48,Female,144
18C/Std,Doa,2,Female,154
18C/Std,Doa,3,Female,154
18C/Std,Doa,5,Female,169
18C/Std,Doa,6,Female,119
18C/Std,Doa,7,Female,163
18C/Std,Doa,8,Female,147
18C/Std,Doa,9,Female,169
18C/Std,Doa,10,Female,168
18C/Std,Doa,14,Female,147
18C/Std,Doa,15,Female,142
18C/Std,Doa,16,Female,168
18C/Std,Doa,17,Female,168
18C/Std,Doa,18,Female,87
18C/Std,Doa,19,Female,128
18C/Std,Doa,20,Female,140
18C/Std,Doa,22,Female,154
18C/Std,Doa,23,Female,67
18C/Std,Doa,25,Female,140
18C/Std,Doa,26,Female,105
18C/Std,Doa,27,Female,147
18C/Std,Doa,28,Female,128
18C/Std,Doa,29,Female,128
18C/Std,Doa,30,Female,154
18C/Std,Doa,31,Female,112
18C/Std,Doa,32,Female,147
18C/Std,Doa,33,Female,63
18C/Std,Doa,34,Female,133
18C/Std,Doa,35,Female,119
18C/Std,Doa,36,Female,154
18C/Std,Doa,37,Female,151
18C/Std,Doa,38,Female,133
18C/Std,Doa,39,Female,87
18C/Std,Doa,40,Female,121
18C/Std,Doa,41,Female,147
18C/Std,Doa,42,Female,105
18C/Std,Doa,43,Female,143
18C/Std,Doa,44,Female,112
18C/Std,Doa,45,Female,133
18C/Std,Doa,46,Female,126
18C/Std,Doa,48,Female,144
18C/Std,Doa,2,Female,154
18C/Std,Doa,3,Female,176
18C/Std,Doa,4,Female,168
18C/Std,Doa,5,Female,186
18C/Std,Doa,6,Female,142
18C/Std,Doa,7,Female,168
18C/Std,Doa,8,Female,168
18C/Std,Doa,9,Female,179
18C/Std,Doa,10,Female,177
18C/Std,Doa,14,Female,156
18C/Std,Doa,15,Female,154
18C/Std,Doa,16,Female,175
18C/Std,Doa,17,Female,177
18C/Std,Doa,18,Female,156
18C/Std,Doa,19,Female,142
18C/Std,Doa,20,Female,199
18C/Std,Doa,22,Female,175
18C/Std,Doa,23,Female,99
18C/Std,Doa,25,Female,155
18C/Std,Doa,26,Female,119
18C/Std,Doa,27,Female,161
18C/Std,Doa,28,Female,133
18C/Std,Doa,29,Female,133
18C/Std,Doa,30,Female,184
18C/Std,Doa,31,Female,126
18C/Std,Doa,32,Female,185
18C/Std,Doa,33,Female,86
18C/Std,Doa,34,Female,168
18C/Std,Doa,35,Female,190
18C/Std,Doa,36,Female,154
18C/Std,Doa,37,Female,151
18C/Std,Doa,38,Female,162
18C/Std,Doa,39,Female,154
18C/Std,Doa,40,Female,140
18C/Std,Doa,41,Female,147
18C/Std,Doa,42,Female,119
18C/Std,Doa,43,Female,192
18C/Std,Doa,44,Female,119
18C/Std,Doa,45,Female,140
18C/Std,Doa,46,Female,133
18C/Std,Doa,48,Female,154
18C/Std,Doa,5,Male,200
18C/Std,Doa,7,Male,168
18C/Std,Doa,9,Male,177
18C/Std,Doa,10,Male,147
18C/Std,Doa,14,Male,144
18C/Std,Doa,16,Male,175
18C/Std,Doa,17,Male,175
18C/Std,Doa,18,Male,126
18C/Std,Doa,20,Male,11
18C/Std,Doa,22,Male,175
18C/Std,Doa,23,Male,154
18C/Std,Doa,25,Male,121
18C/Std,Doa,26,Male,105
18C/Std,Doa,28,Male,98
18C/Std,Doa,30,Male,171
18C/Std,Doa,31,Male,119
18C/Std,Doa,32,Male,81
18C/Std,Doa,33,Male,169
18C/Std,Doa,35,Male,95
18C/Std,Doa,36,Male,147
18C/Std,Doa,37,Male,186
18C/Std,Doa,38,Male,112
18C/Std,Doa,40,Male,133
18C/Std,Doa,41,Male,189
18C/Std,Doa,42,Male,105
18C/Std,Doa,43,Male,168
18C/Std,Doa,44,Male,119
18C/Std,Doa,45,Male,154
18C/Std,Doa,46,Male,109
18C/Std,Doa,48,Male,162
18C/Std,Doa,2,Male,177
18C/Std,Doa,4,Male,161
18C/Std,Doa,5,Male,201
18C/Std,Doa,6,Male,137
18C/Std,Doa,7,Male,168
18C/Std,Doa,8,Male,163
18C/Std,Doa,9,Male,177
18C/Std,Doa,10,Male,176
18C/Std,Doa,14,Male,171
18C/Std,Doa,15,Male,128
18C/Std,Doa,17,Male,179
18C/Std,Doa,18,Male,203
18C/Std,Doa,19,Male,91
18C/Std,Doa,20,Male,144
18C/Std,Doa,22,Male,175
18C/Std,Doa,23,Male,168
18C/Std,Doa,25,Male,168
18C/Std,Doa,26,Male,147
18C/Std,Doa,27,Male,144
18C/Std,Doa,28,Male,154
18C/Std,Doa,29,Male,109
18C/Std,Doa,30,Male,184
18C/Std,Doa,31,Male,121
18C/Std,Doa,32,Male,191
18C/Std,Doa,33,Male,193
18C/Std,Doa,34,Male,95
18C/Std,Doa,36,Male,182
18C/Std,Doa,37,Male,190
18C/Std,Doa,38,Male,161
18C/Std,Doa,39,Male,154
18C/Std,Doa,40,Male,178
18C/Std,Doa,41,Male,198
18C/Std,Doa,42,Male,119
18C/Std,Doa,43,Male,168
18C/Std,Doa,44,Male,128
18C/Std,Doa,45,Male,164
18C/Std,Doa,46,Male,154
18C/Std,Doa,48,Male,162
18C/Std,Doa,2,Male,197
18C/Std,Doa,4,Male,204
18C/Std,Doa,5,Male,217
18C/Std,Doa,6,Male,171
18C/Std,Doa,7,Male,196
18C/Std,Doa,8,Male,191
18C/Std,Doa,9,Male,179
18C/Std,Doa,10,Male,190
18C/Std,Doa,14,Male,217
18C/Std,Doa,15,Male,129
18C/Std,Doa,16,Male,176
18C/Std,Doa,17,Male,189
18C/Std,Doa,18,Male,205
18C/Std,Doa,19,Male,112
18C/Std,Doa,20,Male,175
18C/Std,Doa,22,Male,203
18C/Std,Doa,23,Male,185
18C/Std,Doa,25,Male,204
18C/Std,Doa,26,Male,164
18C/Std,Doa,27,Male,170
18C/Std,Doa,28,Male,155
18C/Std,Doa,29,Male,112
18C/Std,Doa,30,Male,196
18C/Std,Doa,31,Male,133
18C/Std,Doa,32,Male,196
18C/Std,Doa,33,Male,193
18C/Std,Doa,34,Male,142
18C/Std,Doa,35,Male,190
18C/Std,Doa,36,Male,196
18C/Std,Doa,37,Male,196
18C/Std,Doa,38,Male,182
18C/Std,Doa,39,Male,177
18C/Std,Doa,40,Male,208
18C/Std,Doa,41,Male,217
18C/Std,Doa,42,Male,119
18C/Std,Doa,44,Male,147
18C/Std,Doa,45,Male,190
18C/Std,Doa,46,Male,182
18C/Std,Doa,48,Male,162
18C/Std,E23,1,Female,133
18C/Std,E23,2,Female,133
18C/Std,E23,3,Female,93
18C/Std,E23,5,Female,123
18C/Std,E23,6,Female,122
18C/Std,E23,7,Female,121
18C/Std,E23,8,Female,1
18C/Std,E23,10,Female,38
18C/Std,E23,11,Female,142
18C/Std,E23,12,Female,95
18C/Std,E23,15,Female,14
18C/Std,E23,16,Female,107
18C/Std,E23,17,Female,2
18C/Std,E23,19,Female,14
18C/Std,E23,20,Female,135
18C/Std,E23,21,Female,126
18C/Std,E23,24,Female,9
18C/Std,E23,26,Female,147
18C/Std,E23,32,Female,87
18C/Std,E23,35,Female,140
18C/Std,E23,37,Female,63
18C/Std,E23,40,Female,121
18C/Std,E23,44,Female,109
18C/Std,E23,45,Female,142
18C/Std,E23,46,Female,105
18C/Std,E23,1,Female,140
18C/Std,E23,2,Female,133
18C/Std,E23,3,Female,105
18C/Std,E23,5,Female,129
18C/Std,E23,6,Female,126
18C/Std,E23,7,Female,128
18C/Std,E23,10,Female,130
18C/Std,E23,11,Female,142
18C/Std,E23,13,Female,140
18C/Std,E23,15,Female,128
18C/Std,E23,16,Female,123
18C/Std,E23,17,Female,114
18C/Std,E23,19,Female,39
18C/Std,E23,20,Female,140
18C/Std,E23,21,Female,126
18C/Std,E23,22,Female,135
18C/Std,E23,24,Female,140
18C/Std,E23,25,Female,128
18C/Std,E23,26,Female,154
18C/Std,E23,27,Female,112
18C/Std,E23,29,Female,147
18C/Std,E23,30,Female,140
18C/Std,E23,31,Female,23
18C/Std,E23,32,Female,112
18C/Std,E23,33,Female,137
18C/Std,E23,34,Female,123
18C/Std,E23,35,Female,140
18C/Std,E23,36,Female,109
18C/Std,E23,37,Female,142
18C/Std,E23,38,Female,109
18C/Std,E23,39,Female,135
18C/Std,E23,40,Female,121
18C/Std,E23,41,Female,63
18C/Std,E23,42,Female,130
18C/Std,E23,43,Female,70
18C/Std,E23,44,Female,128
18C/Std,E23,45,Female,154
18C/Std,E23,46,Female,128
18C/Std,E23,47,Female,128
18C/Std,E23,48,Female,114
18C/Std,E23,1,Female,142
18C/Std,E23,2,Female,134
18C/Std,E23,3,Female,114
18C/Std,E23,5,Female,137
18C/Std,E23,6,Female,127
18C/Std,E23,7,Female,140
18C/Std,E23,8,Female,81
18C/Std,E23,10,Female,135
18C/Std,E23,11,Female,162
18C/Std,E23,12,Female,130
18C/Std,E23,13,Female,161
18C/Std,E23,15,Female,133
18C/Std,E23,16,Female,126
18C/Std,E23,17,Female,133
18C/Std,E23,19,Female,119
18C/Std,E23,20,Female,147
18C/Std,E23,21,Female,143
18C/Std,E23,22,Female,147
18C/Std,E23,24,Female,140
18C/Std,E23,25,Female,133
18C/Std,E23,26,Female,154
18C/Std,E23,27,Female,121
18C/Std,E23,29,Female,147
18C/Std,E23,30,Female,149
18C/Std,E23,31,Female,70
18C/Std,E23,32,Female,112
18C/Std,E23,33,Female,140
18C/Std,E23,34,Female,135
18C/Std,E23,35,Female,154
18C/Std,E23,36,Female,126
18C/Std,E23,37,Female,147
18C/Std,E23,38,Female,135
18C/Std,E23,39,Female,135
18C/Std,E23,40,Female,149
18C/Std,E23,41,Female,121
18C/Std,E23,42,Female,161
18C/Std,E23,43,Female,105
18C/Std,E23,44,Female,144
18C/Std,E23,45,Female,161
18C/Std,E23,46,Female,130
18C/Std,E23,47,Female,154
18C/Std,E23,48,Female,119
18C/Std,E23,1,Male,115
18C/Std,E23,2,Male,121
18C/Std,E23,3,Male,91
18C/Std,E23,5,Male,22
18C/Std,E23,6,Male,92
18C/Std,E23,7,Male,88
18C/Std,E23,8,Male,99
18C/Std,E23,10,Male,119
18C/Std,E23,11,Male,112
18C/Std,E23,12,Male,98
18C/Std,E23,15,Male,126
18C/Std,E23,16,Male,1
18C/Std,E23,17,Male,114
18C/Std,E23,19,Male,137
18C/Std,E23,20,Male,49
18C/Std,E23,22,Male,140
18C/Std,E23,24,Male,154
18C/Std,E23,27,Male,133
18C/Std,E23,29,Male,84
18C/Std,E23,31,Male,2
18C/Std,E23,32,Male,105
18C/Std,E23,33,Male,130
18C/Std,E23,36,Male,126
18C/Std,E23,39,Male,135
18C/Std,E23,40,Male,121
18C/Std,E23,42,Male,121
18C/Std,E23,46,Male,123
18C/Std,E23,47,Male,98
18C/Std,E23,48,Male,114
18C/Std,E23,1,Male,121
18C/Std,E23,2,Male,133
18C/Std,E23,3,Male,119
18C/Std,E23,5,Male,102
18C/Std,E23,6,Male,99
18C/Std,E23,7,Male,140
18C/Std,E23,8,Male,126
18C/Std,E23,10,Male,135
18C/Std,E23,11,Male,140
18C/Std,E23,12,Male,98
18C/Std,E23,13,Male,109
18C/Std,E23,15,Male,128
18C/Std,E23,16,Male,98
18C/Std,E23,17,Male,140
18C/Std,E23,19,Male,142
18C/Std,E23,21,Male,85
18C/Std,E23,22,Male,147
18C/Std,E23,24,Male,154
18C/Std,E23,25,Male,147
18C/Std,E23,26,Male,79
18C/Std,E23,27,Male,133
18C/Std,E23,30,Male,109
18C/Std,E23,32,Male,119
18C/Std,E23,33,Male,154
18C/Std,E23,34,Male,109
18C/Std,E23,35,Male,70
18C/Std,E23,36,Male,142
18C/Std,E23,37,Male,63
18C/Std,E23,38,Male,88
18C/Std,E23,39,Male,149
18C/Std,E23,40,Male,135
18C/Std,E23,41,Male,119
18C/Std,E23,42,Male,133
18C/Std,E23,43,Male,123
18C/Std,E23,44,Male,105
18C/Std,E23,45,Male,140
18C/Std,E23,46,Male,137
18C/Std,E23,47,Male,109
18C/Std,E23,48,Male,116
18C/Std,E23,1,Male,128
18C/Std,E23,2,Male,154
18C/Std,E23,3,Male,147
18C/Std,E23,5,Male,130
18C/Std,E23,6,Male,121
18C/Std,E23,7,Male,140
18C/Std,E23,8,Male,127
18C/Std,E23,10,Male,168
18C/Std,E23,11,Male,161
18C/Std,E23,12,Male,133
18C/Std,E23,13,Male,135
18C/Std,E23,15,Male,133
18C/Std,E23,16,Male,105
18C/Std,E23,17,Male,140
18C/Std,E23,19,Male,147
18C/Std,E23,20,Male,140
18C/Std,E23,21,Male,130
18C/Std,E23,22,Male,147
18C/Std,E23,24,Male,163
18C/Std,E23,25,Male,154
18C/Std,E23,26,Male,133
18C/Std,E23,27,Male,154
18C/Std,E23,29,Male,134
18C/Std,E23,30,Male,135
18C/Std,E23,31,Male,70
18C/Std,E23,32,Male,123
18C/Std,E23,33,Male,154
18C/Std,E23,34,Male,119
18C/Std,E23,35,Male,140
18C/Std,E23,36,Male,150
18C/Std,E23,37,Male,81
18C/Std,E23,38,Male,135
18C/Std,E23,39,Male,168
18C/Std,E23,40,Male,140
18C/Std,E23,41,Male,119
18C/Std,E23,42,Male,151
18C/Std,E23,43,Male,140
18C/Std,E23,44,Male,147
18C/Std,E23,45,Male,142
18C/Std,E23,46,Male,142
18C/Std,E23,47,Male,165
18C/Std,E23,48,Male,140
18C/Std,Eip75B,6,Female,126
18C/Std,Eip75B,13,Female,174
18C/Std,Eip75B,15,Female,168
18C/Std,Eip75B,16,Female,123
18C/Std,Eip75B,18,Female,32
18C/Std,Eip75B,22,Female,159
18C/Std,Eip75B,26,Female,7
18C/Std,Eip75B,28,Female,82
18C/Std,Eip75B,29,Female,7
18C/Std,Eip75B,33,Female,42
18C/Std,Eip75B,37,Female,148
18C/Std,Eip75B,47,Female,175
18C/Std,Eip75B,3,Female,181
18C/Std,Eip75B,4,Female,159
18C/Std,Eip75B,9,Female,161
18C/Std,Eip75B,11,Female,170
18C/Std,Eip75B,12,Female,161
18C/Std,Eip75B,13,Female,182
18C/Std,Eip75B,14,Female,180
18C/Std,Eip75B,15,Female,182
18C/Std,Eip75B,16,Female,173
18C/Std,Eip75B,17,Female,143
18C/Std,Eip75B,18,Female,171
18C/Std,Eip75B,20,Female,143
18C/Std,Eip75B,21,Female,157
18C/Std,Eip75B,22,Female,178
18C/Std,Eip75B,23,Female,145
18C/Std,Eip75B,26,Female,173
18C/Std,Eip75B,27,Female,166
18C/Std,Eip75B,29,Female,168
18C/Std,Eip75B,30,Female,175
18C/Std,Eip75B,31,Female,156
18C/Std,Eip75B,33,Female,98
18C/Std,Eip75B,37,Female,175
18C/Std,Eip75B,39,Female,154
18C/Std,Eip75B,40,Female,154
18C/Std,Eip75B,45,Female,163
18C/Std,Eip75B,47,Female,175
18C/Std,Eip75B,48,Female,184
18C/Std,Eip75B,3,Female,182
18C/Std,Eip75B,4,Female,159
18C/Std,Eip75B,6,Female,194
18C/Std,Eip75B,9,Female,173
18C/Std,Eip75B,11,Female,194
18C/Std,Eip75B,12,Female,166
18C/Std,Eip75B,13,Female,184
18C/Std,Eip75B,14,Female,198
18C/Std,Eip75B,15,Female,193
18C/Std,Eip75B,16,Female,173
18C/Std,Eip75B,17,Female,164
18C/Std,Eip75B,18,Female,178
18C/Std,Eip75B,20,Female,161
18C/Std,Eip75B,21,Female,179
18C/Std,Eip75B,22,Female,178
18C/Std,Eip75B,23,Female,178
18C/Std,Eip75B,26,Female,175
18C/Std,Eip75B,27,Female,178
18C/Std,Eip75B,28,Female,164
18C/Std,Eip75B,29,Female,171
18C/Std,Eip75B,30,Female,184
18C/Std,Eip75B,31,Female,171
18C/Std,Eip75B,37,Female,189
18C/Std,Eip75B,39,Female,177
18C/Std,Eip75B,40,Female,161
18C/Std,Eip75B,45,Female,169
18C/Std,Eip75B,47,Female,175
18C/Std,Eip75B,48,Female,187
18C/Std,Eip75B,4,Male,135
18C/Std,Eip75B,8,Male,125
18C/Std,Eip75B,9,Male,174
18C/Std,Eip75B,17,Male,5
18C/Std,Eip75B,25,Male,151
18C/Std,Eip75B,26,Male,150
18C/Std,Eip75B,27,Male,147
18C/Std,Eip75B,29,Male,108
18C/Std,Eip75B,30,Male,9
18C/Std,Eip75B,31,Male,2
18C/Std,Eip75B,32,Male,175
18C/Std,Eip75B,36,Male,39
18C/Std,Eip75B,41,Male,10
18C/Std,Eip75B,42,Male,189
18C/Std,Eip75B,4,Male,159
18C/Std,Eip75B,7,Male,166
18C/Std,Eip75B,8,Male,134
18C/Std,Eip75B,10,Male,152
18C/Std,Eip75B,11,Male,41
18C/Std,Eip75B,12,Male,166
18C/Std,Eip75B,19,Male,161
18C/Std,Eip75B,20,Male,187
18C/Std,Eip75B,22,Male,166
18C/Std,Eip75B,23,Male,192
18C/Std,Eip75B,25,Male,166
18C/Std,Eip75B,26,Male,178
18C/Std,Eip75B,27,Male,166
18C/Std,Eip75B,29,Male,133
18C/Std,Eip75B,30,Male,109
18C/Std,Eip75B,32,Male,190
18C/Std,Eip75B,34,Male,126
18C/Std,Eip75B,37,Male,120
18C/Std,Eip75B,38,Male,120
18C/Std,Eip75B,39,Male,121
18C/Std,Eip75B,40,Male,196
